seed,borrower_id,group_id,split
43,610,61,calibration
43,611,61,calibration
43,612,61,calibration
43,613,61,calibration
43,614,61,calibration
43,615,61,calibration
43,616,61,calibration
43,617,61,calibration
43,618,61,calibration
43,619,61,calibration
43,710,71,calibration
43,711,71,calibration
43,712,71,calibration
43,713,71,calibration
43,714,71,calibration
43,715,71,calibration
43,716,71,calibration
43,717,71,calibration
43,718,71,calibration
43,719,71,calibration
43,720,72,calibration
43,721,72,calibration
43,722,72,calibration
43,723,72,calibration
43,724,72,calibration
43,725,72,calibration
43,726,72,calibration
43,727,72,calibration
43,728,72,calibration
43,729,72,calibration
43,780,78,calibration
43,781,78,calibration
43,782,78,calibration
43,783,78,calibration
43,784,78,calibration
43,785,78,calibration
43,786,78,calibration
43,787,78,calibration
43,788,78,calibration
43,789,78,calibration
43,800,80,calibration
43,801,80,calibration
43,802,80,calibration
43,803,80,calibration
43,804,80,calibration
43,805,80,calibration
43,806,80,calibration
43,807,80,calibration
43,808,80,calibration
43,809,80,calibration
43,830,83,calibration
43,831,83,calibration
43,832,83,calibration
43,833,83,calibration
43,834,83,calibration
43,835,83,calibration
43,836,83,calibration
43,837,83,calibration
43,838,83,calibration
43,839,83,calibration
43,850,85,calibration
43,851,85,calibration
43,852,85,calibration
43,853,85,calibration
43,854,85,calibration
43,855,85,calibration
43,856,85,calibration
43,857,85,calibration
43,858,85,calibration
43,859,85,calibration
43,890,89,calibration
43,891,89,calibration
43,892,89,calibration
43,893,89,calibration
43,894,89,calibration
43,895,89,calibration
43,896,89,calibration
43,897,89,calibration
43,898,89,calibration
43,899,89,calibration
43,900,90,calibration
43,901,90,calibration
43,902,90,calibration
43,903,90,calibration
43,904,90,calibration
43,905,90,calibration
43,906,90,calibration
43,907,90,calibration
43,908,90,calibration
43,909,90,calibration
43,930,93,calibration
43,931,93,calibration
43,932,93,calibration
43,933,93,calibration
43,934,93,calibration
43,935,93,calibration
43,936,93,calibration
43,937,93,calibration
43,938,93,calibration
43,939,93,calibration
43,1010,101,calibration
43,1011,101,calibration
43,1012,101,calibration
43,1013,101,calibration
43,1014,101,calibration
43,1015,101,calibration
43,1016,101,calibration
43,1017,101,calibration
43,1018,101,calibration
43,1019,101,calibration
43,1090,109,calibration
43,1091,109,calibration
43,1092,109,calibration
43,1093,109,calibration
43,1094,109,calibration
43,1095,109,calibration
43,1096,109,calibration
43,1097,109,calibration
43,1098,109,calibration
43,1099,109,calibration
43,1160,116,calibration
43,1161,116,calibration
43,1162,116,calibration
43,1163,116,calibration
43,1164,116,calibration
43,1165,116,calibration
43,1166,116,calibration
43,1167,116,calibration
43,1168,116,calibration
43,1169,116,calibration
43,1260,126,calibration
43,1261,126,calibration
43,1262,126,calibration
43,1263,126,calibration
43,1264,126,calibration
43,1265,126,calibration
43,1266,126,calibration
43,1267,126,calibration
43,1268,126,calibration
43,1269,126,calibration
43,1330,133,calibration
43,1331,133,calibration
43,1332,133,calibration
43,1333,133,calibration
43,1334,133,calibration
43,1335,133,calibration
43,1336,133,calibration
43,1337,133,calibration
43,1338,133,calibration
43,1339,133,calibration
43,1400,140,calibration
43,1401,140,calibration
43,1402,140,calibration
43,1403,140,calibration
43,1404,140,calibration
43,1405,140,calibration
43,1406,140,calibration
43,1407,140,calibration
43,1408,140,calibration
43,1409,140,calibration
43,1430,143,calibration
43,1431,143,calibration
43,1432,143,calibration
43,1433,143,calibration
43,1434,143,calibration
43,1435,143,calibration
43,1436,143,calibration
43,1437,143,calibration
43,1438,143,calibration
43,1439,143,calibration
43,1470,147,calibration
43,1471,147,calibration
43,1472,147,calibration
43,1473,147,calibration
43,1474,147,calibration
43,1475,147,calibration
43,1476,147,calibration
43,1477,147,calibration
43,1478,147,calibration
43,1479,147,calibration
43,1490,149,calibration
43,1491,149,calibration
43,1492,149,calibration
43,1493,149,calibration
43,1494,149,calibration
43,1495,149,calibration
43,1496,149,calibration
43,1497,149,calibration
43,1498,149,calibration
43,1499,149,calibration
43,1510,151,calibration
43,1511,151,calibration
43,1512,151,calibration
43,1513,151,calibration
43,1514,151,calibration
43,1515,151,calibration
43,1516,151,calibration
43,1517,151,calibration
43,1518,151,calibration
43,1519,151,calibration
43,1590,159,calibration
43,1591,159,calibration
43,1592,159,calibration
43,1593,159,calibration
43,1594,159,calibration
43,1595,159,calibration
43,1596,159,calibration
43,1597,159,calibration
43,1598,159,calibration
43,1599,159,calibration
43,1600,160,calibration
43,1601,160,calibration
43,1602,160,calibration
43,1603,160,calibration
43,1604,160,calibration
43,1605,160,calibration
43,1606,160,calibration
43,1607,160,calibration
43,1608,160,calibration
43,1609,160,calibration
43,1610,161,calibration
43,1611,161,calibration
43,1612,161,calibration
43,1613,161,calibration
43,1614,161,calibration
43,1615,161,calibration
43,1616,161,calibration
43,1617,161,calibration
43,1618,161,calibration
43,1619,161,calibration
43,1630,163,calibration
43,1631,163,calibration
43,1632,163,calibration
43,1633,163,calibration
43,1634,163,calibration
43,1635,163,calibration
43,1636,163,calibration
43,1637,163,calibration
43,1638,163,calibration
43,1639,163,calibration
43,1650,165,calibration
43,1651,165,calibration
43,1652,165,calibration
43,1653,165,calibration
43,1654,165,calibration
43,1655,165,calibration
43,1656,165,calibration
43,1657,165,calibration
43,1658,165,calibration
43,1659,165,calibration
43,1730,173,calibration
43,1731,173,calibration
43,1732,173,calibration
43,1733,173,calibration
43,1734,173,calibration
43,1735,173,calibration
43,1736,173,calibration
43,1737,173,calibration
43,1738,173,calibration
43,1739,173,calibration
43,1800,180,calibration
43,1801,180,calibration
43,1802,180,calibration
43,1803,180,calibration
43,1804,180,calibration
43,1805,180,calibration
43,1806,180,calibration
43,1807,180,calibration
43,1808,180,calibration
43,1809,180,calibration
43,1850,185,calibration
43,1851,185,calibration
43,1852,185,calibration
43,1853,185,calibration
43,1854,185,calibration
43,1855,185,calibration
43,1856,185,calibration
43,1857,185,calibration
43,1858,185,calibration
43,1859,185,calibration
43,1910,191,calibration
43,1911,191,calibration
43,1912,191,calibration
43,1913,191,calibration
43,1914,191,calibration
43,1915,191,calibration
43,1916,191,calibration
43,1917,191,calibration
43,1918,191,calibration
43,1919,191,calibration
43,1960,196,calibration
43,1961,196,calibration
43,1962,196,calibration
43,1963,196,calibration
43,1964,196,calibration
43,1965,196,calibration
43,1966,196,calibration
43,1967,196,calibration
43,1968,196,calibration
43,1969,196,calibration
43,2120,212,calibration
43,2121,212,calibration
43,2122,212,calibration
43,2123,212,calibration
43,2124,212,calibration
43,2125,212,calibration
43,2126,212,calibration
43,2127,212,calibration
43,2128,212,calibration
43,2129,212,calibration
43,2230,223,calibration
43,2231,223,calibration
43,2232,223,calibration
43,2233,223,calibration
43,2234,223,calibration
43,2235,223,calibration
43,2236,223,calibration
43,2237,223,calibration
43,2238,223,calibration
43,2239,223,calibration
43,2360,236,calibration
43,2361,236,calibration
43,2362,236,calibration
43,2363,236,calibration
43,2364,236,calibration
43,2365,236,calibration
43,2366,236,calibration
43,2367,236,calibration
43,2368,236,calibration
43,2369,236,calibration
43,2370,237,calibration
43,2371,237,calibration
43,2372,237,calibration
43,2373,237,calibration
43,2374,237,calibration
43,2375,237,calibration
43,2376,237,calibration
43,2377,237,calibration
43,2378,237,calibration
43,2379,237,calibration
43,2410,241,calibration
43,2411,241,calibration
43,2412,241,calibration
43,2413,241,calibration
43,2414,241,calibration
43,2415,241,calibration
43,2416,241,calibration
43,2417,241,calibration
43,2418,241,calibration
43,2419,241,calibration
43,2440,244,calibration
43,2441,244,calibration
43,2442,244,calibration
43,2443,244,calibration
43,2444,244,calibration
43,2445,244,calibration
43,2446,244,calibration
43,2447,244,calibration
43,2448,244,calibration
43,2449,244,calibration
43,2650,265,calibration
43,2651,265,calibration
43,2652,265,calibration
43,2653,265,calibration
43,2654,265,calibration
43,2655,265,calibration
43,2656,265,calibration
43,2657,265,calibration
43,2658,265,calibration
43,2659,265,calibration
43,2710,271,calibration
43,2711,271,calibration
43,2712,271,calibration
43,2713,271,calibration
43,2714,271,calibration
43,2715,271,calibration
43,2716,271,calibration
43,2717,271,calibration
43,2718,271,calibration
43,2719,271,calibration
43,2900,290,calibration
43,2901,290,calibration
43,2902,290,calibration
43,2903,290,calibration
43,2904,290,calibration
43,2905,290,calibration
43,2906,290,calibration
43,2907,290,calibration
43,2908,290,calibration
43,2909,290,calibration
43,2930,293,calibration
43,2931,293,calibration
43,2932,293,calibration
43,2933,293,calibration
43,2934,293,calibration
43,2935,293,calibration
43,2936,293,calibration
43,2937,293,calibration
43,2938,293,calibration
43,2939,293,calibration
43,3000,300,calibration
43,3001,300,calibration
43,3002,300,calibration
43,3003,300,calibration
43,3004,300,calibration
43,3005,300,calibration
43,3006,300,calibration
43,3007,300,calibration
43,3008,300,calibration
43,3009,300,calibration
43,3080,308,calibration
43,3081,308,calibration
43,3082,308,calibration
43,3083,308,calibration
43,3084,308,calibration
43,3085,308,calibration
43,3086,308,calibration
43,3087,308,calibration
43,3088,308,calibration
43,3089,308,calibration
43,3100,310,calibration
43,3101,310,calibration
43,3102,310,calibration
43,3103,310,calibration
43,3104,310,calibration
43,3105,310,calibration
43,3106,310,calibration
43,3107,310,calibration
43,3108,310,calibration
43,3109,310,calibration
43,3190,319,calibration
43,3191,319,calibration
43,3192,319,calibration
43,3193,319,calibration
43,3194,319,calibration
43,3195,319,calibration
43,3196,319,calibration
43,3197,319,calibration
43,3198,319,calibration
43,3199,319,calibration
43,3210,321,calibration
43,3211,321,calibration
43,3212,321,calibration
43,3213,321,calibration
43,3214,321,calibration
43,3215,321,calibration
43,3216,321,calibration
43,3217,321,calibration
43,3218,321,calibration
43,3219,321,calibration
43,3230,323,calibration
43,3231,323,calibration
43,3232,323,calibration
43,3233,323,calibration
43,3234,323,calibration
43,3235,323,calibration
43,3236,323,calibration
43,3237,323,calibration
43,3238,323,calibration
43,3239,323,calibration
43,3300,330,calibration
43,3301,330,calibration
43,3302,330,calibration
43,3303,330,calibration
43,3304,330,calibration
43,3305,330,calibration
43,3306,330,calibration
43,3307,330,calibration
43,3308,330,calibration
43,3309,330,calibration
43,3320,332,calibration
43,3321,332,calibration
43,3322,332,calibration
43,3323,332,calibration
43,3324,332,calibration
43,3325,332,calibration
43,3326,332,calibration
43,3327,332,calibration
43,3328,332,calibration
43,3329,332,calibration
43,3330,333,calibration
43,3331,333,calibration
43,3332,333,calibration
43,3333,333,calibration
43,3334,333,calibration
43,3335,333,calibration
43,3336,333,calibration
43,3337,333,calibration
43,3338,333,calibration
43,3339,333,calibration
43,3340,334,calibration
43,3341,334,calibration
43,3342,334,calibration
43,3343,334,calibration
43,3344,334,calibration
43,3345,334,calibration
43,3346,334,calibration
43,3347,334,calibration
43,3348,334,calibration
43,3349,334,calibration
43,3360,336,calibration
43,3361,336,calibration
43,3362,336,calibration
43,3363,336,calibration
43,3364,336,calibration
43,3365,336,calibration
43,3366,336,calibration
43,3367,336,calibration
43,3368,336,calibration
43,3369,336,calibration
43,3420,342,calibration
43,3421,342,calibration
43,3422,342,calibration
43,3423,342,calibration
43,3424,342,calibration
43,3425,342,calibration
43,3426,342,calibration
43,3427,342,calibration
43,3428,342,calibration
43,3429,342,calibration
43,3490,349,calibration
43,3491,349,calibration
43,3492,349,calibration
43,3493,349,calibration
43,3494,349,calibration
43,3495,349,calibration
43,3496,349,calibration
43,3497,349,calibration
43,3498,349,calibration
43,3499,349,calibration
43,3610,361,calibration
43,3611,361,calibration
43,3612,361,calibration
43,3613,361,calibration
43,3614,361,calibration
43,3615,361,calibration
43,3616,361,calibration
43,3617,361,calibration
43,3618,361,calibration
43,3619,361,calibration
43,3640,364,calibration
43,3641,364,calibration
43,3642,364,calibration
43,3643,364,calibration
43,3644,364,calibration
43,3645,364,calibration
43,3646,364,calibration
43,3647,364,calibration
43,3648,364,calibration
43,3649,364,calibration
43,3650,365,calibration
43,3651,365,calibration
43,3652,365,calibration
43,3653,365,calibration
43,3654,365,calibration
43,3655,365,calibration
43,3656,365,calibration
43,3657,365,calibration
43,3658,365,calibration
43,3659,365,calibration
43,3750,375,calibration
43,3751,375,calibration
43,3752,375,calibration
43,3753,375,calibration
43,3754,375,calibration
43,3755,375,calibration
43,3756,375,calibration
43,3757,375,calibration
43,3758,375,calibration
43,3759,375,calibration
43,3770,377,calibration
43,3771,377,calibration
43,3772,377,calibration
43,3773,377,calibration
43,3774,377,calibration
43,3775,377,calibration
43,3776,377,calibration
43,3777,377,calibration
43,3778,377,calibration
43,3779,377,calibration
43,3790,379,calibration
43,3791,379,calibration
43,3792,379,calibration
43,3793,379,calibration
43,3794,379,calibration
43,3795,379,calibration
43,3796,379,calibration
43,3797,379,calibration
43,3798,379,calibration
43,3799,379,calibration
43,3800,380,calibration
43,3801,380,calibration
43,3802,380,calibration
43,3803,380,calibration
43,3804,380,calibration
43,3805,380,calibration
43,3806,380,calibration
43,3807,380,calibration
43,3808,380,calibration
43,3809,380,calibration
43,3890,389,calibration
43,3891,389,calibration
43,3892,389,calibration
43,3893,389,calibration
43,3894,389,calibration
43,3895,389,calibration
43,3896,389,calibration
43,3897,389,calibration
43,3898,389,calibration
43,3899,389,calibration
43,4100,410,calibration
43,4101,410,calibration
43,4102,410,calibration
43,4103,410,calibration
43,4104,410,calibration
43,4105,410,calibration
43,4106,410,calibration
43,4107,410,calibration
43,4108,410,calibration
43,4109,410,calibration
43,4120,412,calibration
43,4121,412,calibration
43,4122,412,calibration
43,4123,412,calibration
43,4124,412,calibration
43,4125,412,calibration
43,4126,412,calibration
43,4127,412,calibration
43,4128,412,calibration
43,4129,412,calibration
43,4130,413,calibration
43,4131,413,calibration
43,4132,413,calibration
43,4133,413,calibration
43,4134,413,calibration
43,4135,413,calibration
43,4136,413,calibration
43,4137,413,calibration
43,4138,413,calibration
43,4139,413,calibration
43,4160,416,calibration
43,4161,416,calibration
43,4162,416,calibration
43,4163,416,calibration
43,4164,416,calibration
43,4165,416,calibration
43,4166,416,calibration
43,4167,416,calibration
43,4168,416,calibration
43,4169,416,calibration
43,4170,417,calibration
43,4171,417,calibration
43,4172,417,calibration
43,4173,417,calibration
43,4174,417,calibration
43,4175,417,calibration
43,4176,417,calibration
43,4177,417,calibration
43,4178,417,calibration
43,4179,417,calibration
43,4190,419,calibration
43,4191,419,calibration
43,4192,419,calibration
43,4193,419,calibration
43,4194,419,calibration
43,4195,419,calibration
43,4196,419,calibration
43,4197,419,calibration
43,4198,419,calibration
43,4199,419,calibration
43,4220,422,calibration
43,4221,422,calibration
43,4222,422,calibration
43,4223,422,calibration
43,4224,422,calibration
43,4225,422,calibration
43,4226,422,calibration
43,4227,422,calibration
43,4228,422,calibration
43,4229,422,calibration
43,4310,431,calibration
43,4311,431,calibration
43,4312,431,calibration
43,4313,431,calibration
43,4314,431,calibration
43,4315,431,calibration
43,4316,431,calibration
43,4317,431,calibration
43,4318,431,calibration
43,4319,431,calibration
43,4320,432,calibration
43,4321,432,calibration
43,4322,432,calibration
43,4323,432,calibration
43,4324,432,calibration
43,4325,432,calibration
43,4326,432,calibration
43,4327,432,calibration
43,4328,432,calibration
43,4329,432,calibration
43,4350,435,calibration
43,4351,435,calibration
43,4352,435,calibration
43,4353,435,calibration
43,4354,435,calibration
43,4355,435,calibration
43,4356,435,calibration
43,4357,435,calibration
43,4358,435,calibration
43,4359,435,calibration
43,4370,437,calibration
43,4371,437,calibration
43,4372,437,calibration
43,4373,437,calibration
43,4374,437,calibration
43,4375,437,calibration
43,4376,437,calibration
43,4377,437,calibration
43,4378,437,calibration
43,4379,437,calibration
43,4380,438,calibration
43,4381,438,calibration
43,4382,438,calibration
43,4383,438,calibration
43,4384,438,calibration
43,4385,438,calibration
43,4386,438,calibration
43,4387,438,calibration
43,4388,438,calibration
43,4389,438,calibration
43,4410,441,calibration
43,4411,441,calibration
43,4412,441,calibration
43,4413,441,calibration
43,4414,441,calibration
43,4415,441,calibration
43,4416,441,calibration
43,4417,441,calibration
43,4418,441,calibration
43,4419,441,calibration
43,4490,449,calibration
43,4491,449,calibration
43,4492,449,calibration
43,4493,449,calibration
43,4494,449,calibration
43,4495,449,calibration
43,4496,449,calibration
43,4497,449,calibration
43,4498,449,calibration
43,4499,449,calibration
43,4530,453,calibration
43,4531,453,calibration
43,4532,453,calibration
43,4533,453,calibration
43,4534,453,calibration
43,4535,453,calibration
43,4536,453,calibration
43,4537,453,calibration
43,4538,453,calibration
43,4539,453,calibration
43,4600,460,calibration
43,4601,460,calibration
43,4602,460,calibration
43,4603,460,calibration
43,4604,460,calibration
43,4605,460,calibration
43,4606,460,calibration
43,4607,460,calibration
43,4608,460,calibration
43,4609,460,calibration
43,4620,462,calibration
43,4621,462,calibration
43,4622,462,calibration
43,4623,462,calibration
43,4624,462,calibration
43,4625,462,calibration
43,4626,462,calibration
43,4627,462,calibration
43,4628,462,calibration
43,4629,462,calibration
43,4630,463,calibration
43,4631,463,calibration
43,4632,463,calibration
43,4633,463,calibration
43,4634,463,calibration
43,4635,463,calibration
43,4636,463,calibration
43,4637,463,calibration
43,4638,463,calibration
43,4639,463,calibration
43,4750,475,calibration
43,4751,475,calibration
43,4752,475,calibration
43,4753,475,calibration
43,4754,475,calibration
43,4755,475,calibration
43,4756,475,calibration
43,4757,475,calibration
43,4758,475,calibration
43,4759,475,calibration
43,4820,482,calibration
43,4821,482,calibration
43,4822,482,calibration
43,4823,482,calibration
43,4824,482,calibration
43,4825,482,calibration
43,4826,482,calibration
43,4827,482,calibration
43,4828,482,calibration
43,4829,482,calibration
43,4840,484,calibration
43,4841,484,calibration
43,4842,484,calibration
43,4843,484,calibration
43,4844,484,calibration
43,4845,484,calibration
43,4846,484,calibration
43,4847,484,calibration
43,4848,484,calibration
43,4849,484,calibration
43,4880,488,calibration
43,4881,488,calibration
43,4882,488,calibration
43,4883,488,calibration
43,4884,488,calibration
43,4885,488,calibration
43,4886,488,calibration
43,4887,488,calibration
43,4888,488,calibration
43,4889,488,calibration
43,4890,489,calibration
43,4891,489,calibration
43,4892,489,calibration
43,4893,489,calibration
43,4894,489,calibration
43,4895,489,calibration
43,4896,489,calibration
43,4897,489,calibration
43,4898,489,calibration
43,4899,489,calibration
43,5000,500,calibration
43,5001,500,calibration
43,5002,500,calibration
43,5003,500,calibration
43,5004,500,calibration
43,5005,500,calibration
43,5006,500,calibration
43,5007,500,calibration
43,5008,500,calibration
43,5009,500,calibration
43,5030,503,calibration
43,5031,503,calibration
43,5032,503,calibration
43,5033,503,calibration
43,5034,503,calibration
43,5035,503,calibration
43,5036,503,calibration
43,5037,503,calibration
43,5038,503,calibration
43,5039,503,calibration
43,5150,515,calibration
43,5151,515,calibration
43,5152,515,calibration
43,5153,515,calibration
43,5154,515,calibration
43,5155,515,calibration
43,5156,515,calibration
43,5157,515,calibration
43,5158,515,calibration
43,5159,515,calibration
43,5360,536,calibration
43,5361,536,calibration
43,5362,536,calibration
43,5363,536,calibration
43,5364,536,calibration
43,5365,536,calibration
43,5366,536,calibration
43,5367,536,calibration
43,5368,536,calibration
43,5369,536,calibration
43,5380,538,calibration
43,5381,538,calibration
43,5382,538,calibration
43,5383,538,calibration
43,5384,538,calibration
43,5385,538,calibration
43,5386,538,calibration
43,5387,538,calibration
43,5388,538,calibration
43,5389,538,calibration
43,5410,541,calibration
43,5411,541,calibration
43,5412,541,calibration
43,5413,541,calibration
43,5414,541,calibration
43,5415,541,calibration
43,5416,541,calibration
43,5417,541,calibration
43,5418,541,calibration
43,5419,541,calibration
43,5440,544,calibration
43,5441,544,calibration
43,5442,544,calibration
43,5443,544,calibration
43,5444,544,calibration
43,5445,544,calibration
43,5446,544,calibration
43,5447,544,calibration
43,5448,544,calibration
43,5449,544,calibration
43,5460,546,calibration
43,5461,546,calibration
43,5462,546,calibration
43,5463,546,calibration
43,5464,546,calibration
43,5465,546,calibration
43,5466,546,calibration
43,5467,546,calibration
43,5468,546,calibration
43,5469,546,calibration
43,5570,557,calibration
43,5571,557,calibration
43,5572,557,calibration
43,5573,557,calibration
43,5574,557,calibration
43,5575,557,calibration
43,5576,557,calibration
43,5577,557,calibration
43,5578,557,calibration
43,5579,557,calibration
43,5580,558,calibration
43,5581,558,calibration
43,5582,558,calibration
43,5583,558,calibration
43,5584,558,calibration
43,5585,558,calibration
43,5586,558,calibration
43,5587,558,calibration
43,5588,558,calibration
43,5589,558,calibration
43,5590,559,calibration
43,5591,559,calibration
43,5592,559,calibration
43,5593,559,calibration
43,5594,559,calibration
43,5595,559,calibration
43,5596,559,calibration
43,5597,559,calibration
43,5598,559,calibration
43,5599,559,calibration
43,5640,564,calibration
43,5641,564,calibration
43,5642,564,calibration
43,5643,564,calibration
43,5644,564,calibration
43,5645,564,calibration
43,5646,564,calibration
43,5647,564,calibration
43,5648,564,calibration
43,5649,564,calibration
43,5710,571,calibration
43,5711,571,calibration
43,5712,571,calibration
43,5713,571,calibration
43,5714,571,calibration
43,5715,571,calibration
43,5716,571,calibration
43,5717,571,calibration
43,5718,571,calibration
43,5719,571,calibration
43,5750,575,calibration
43,5751,575,calibration
43,5752,575,calibration
43,5753,575,calibration
43,5754,575,calibration
43,5755,575,calibration
43,5756,575,calibration
43,5757,575,calibration
43,5758,575,calibration
43,5759,575,calibration
43,5800,580,calibration
43,5801,580,calibration
43,5802,580,calibration
43,5803,580,calibration
43,5804,580,calibration
43,5805,580,calibration
43,5806,580,calibration
43,5807,580,calibration
43,5808,580,calibration
43,5809,580,calibration
43,5860,586,calibration
43,5861,586,calibration
43,5862,586,calibration
43,5863,586,calibration
43,5864,586,calibration
43,5865,586,calibration
43,5866,586,calibration
43,5867,586,calibration
43,5868,586,calibration
43,5869,586,calibration
43,5930,593,calibration
43,5931,593,calibration
43,5932,593,calibration
43,5933,593,calibration
43,5934,593,calibration
43,5935,593,calibration
43,5936,593,calibration
43,5937,593,calibration
43,5938,593,calibration
43,5939,593,calibration
43,6020,602,calibration
43,6021,602,calibration
43,6022,602,calibration
43,6023,602,calibration
43,6024,602,calibration
43,6025,602,calibration
43,6026,602,calibration
43,6027,602,calibration
43,6028,602,calibration
43,6029,602,calibration
43,6080,608,calibration
43,6081,608,calibration
43,6082,608,calibration
43,6083,608,calibration
43,6084,608,calibration
43,6085,608,calibration
43,6086,608,calibration
43,6087,608,calibration
43,6088,608,calibration
43,6089,608,calibration
43,6240,624,calibration
43,6241,624,calibration
43,6242,624,calibration
43,6243,624,calibration
43,6244,624,calibration
43,6245,624,calibration
43,6246,624,calibration
43,6247,624,calibration
43,6248,624,calibration
43,6249,624,calibration
43,6250,625,calibration
43,6251,625,calibration
43,6252,625,calibration
43,6253,625,calibration
43,6254,625,calibration
43,6255,625,calibration
43,6256,625,calibration
43,6257,625,calibration
43,6258,625,calibration
43,6259,625,calibration
43,6280,628,calibration
43,6281,628,calibration
43,6282,628,calibration
43,6283,628,calibration
43,6284,628,calibration
43,6285,628,calibration
43,6286,628,calibration
43,6287,628,calibration
43,6288,628,calibration
43,6289,628,calibration
43,6360,636,calibration
43,6361,636,calibration
43,6362,636,calibration
43,6363,636,calibration
43,6364,636,calibration
43,6365,636,calibration
43,6366,636,calibration
43,6367,636,calibration
43,6368,636,calibration
43,6369,636,calibration
43,6390,639,calibration
43,6391,639,calibration
43,6392,639,calibration
43,6393,639,calibration
43,6394,639,calibration
43,6395,639,calibration
43,6396,639,calibration
43,6397,639,calibration
43,6398,639,calibration
43,6399,639,calibration
43,6450,645,calibration
43,6451,645,calibration
43,6452,645,calibration
43,6453,645,calibration
43,6454,645,calibration
43,6455,645,calibration
43,6456,645,calibration
43,6457,645,calibration
43,6458,645,calibration
43,6459,645,calibration
43,6500,650,calibration
43,6501,650,calibration
43,6502,650,calibration
43,6503,650,calibration
43,6504,650,calibration
43,6505,650,calibration
43,6506,650,calibration
43,6507,650,calibration
43,6508,650,calibration
43,6509,650,calibration
43,6520,652,calibration
43,6521,652,calibration
43,6522,652,calibration
43,6523,652,calibration
43,6524,652,calibration
43,6525,652,calibration
43,6526,652,calibration
43,6527,652,calibration
43,6528,652,calibration
43,6529,652,calibration
43,6530,653,calibration
43,6531,653,calibration
43,6532,653,calibration
43,6533,653,calibration
43,6534,653,calibration
43,6535,653,calibration
43,6536,653,calibration
43,6537,653,calibration
43,6538,653,calibration
43,6539,653,calibration
43,6550,655,calibration
43,6551,655,calibration
43,6552,655,calibration
43,6553,655,calibration
43,6554,655,calibration
43,6555,655,calibration
43,6556,655,calibration
43,6557,655,calibration
43,6558,655,calibration
43,6559,655,calibration
43,6560,656,calibration
43,6561,656,calibration
43,6562,656,calibration
43,6563,656,calibration
43,6564,656,calibration
43,6565,656,calibration
43,6566,656,calibration
43,6567,656,calibration
43,6568,656,calibration
43,6569,656,calibration
43,6680,668,calibration
43,6681,668,calibration
43,6682,668,calibration
43,6683,668,calibration
43,6684,668,calibration
43,6685,668,calibration
43,6686,668,calibration
43,6687,668,calibration
43,6688,668,calibration
43,6689,668,calibration
43,6700,670,calibration
43,6701,670,calibration
43,6702,670,calibration
43,6703,670,calibration
43,6704,670,calibration
43,6705,670,calibration
43,6706,670,calibration
43,6707,670,calibration
43,6708,670,calibration
43,6709,670,calibration
43,6720,672,calibration
43,6721,672,calibration
43,6722,672,calibration
43,6723,672,calibration
43,6724,672,calibration
43,6725,672,calibration
43,6726,672,calibration
43,6727,672,calibration
43,6728,672,calibration
43,6729,672,calibration
43,6730,673,calibration
43,6731,673,calibration
43,6732,673,calibration
43,6733,673,calibration
43,6734,673,calibration
43,6735,673,calibration
43,6736,673,calibration
43,6737,673,calibration
43,6738,673,calibration
43,6739,673,calibration
43,6740,674,calibration
43,6741,674,calibration
43,6742,674,calibration
43,6743,674,calibration
43,6744,674,calibration
43,6745,674,calibration
43,6746,674,calibration
43,6747,674,calibration
43,6748,674,calibration
43,6749,674,calibration
43,6810,681,calibration
43,6811,681,calibration
43,6812,681,calibration
43,6813,681,calibration
43,6814,681,calibration
43,6815,681,calibration
43,6816,681,calibration
43,6817,681,calibration
43,6818,681,calibration
43,6819,681,calibration
43,6820,682,calibration
43,6821,682,calibration
43,6822,682,calibration
43,6823,682,calibration
43,6824,682,calibration
43,6825,682,calibration
43,6826,682,calibration
43,6827,682,calibration
43,6828,682,calibration
43,6829,682,calibration
43,6830,683,calibration
43,6831,683,calibration
43,6832,683,calibration
43,6833,683,calibration
43,6834,683,calibration
43,6835,683,calibration
43,6836,683,calibration
43,6837,683,calibration
43,6838,683,calibration
43,6839,683,calibration
43,6900,690,calibration
43,6901,690,calibration
43,6902,690,calibration
43,6903,690,calibration
43,6904,690,calibration
43,6905,690,calibration
43,6906,690,calibration
43,6907,690,calibration
43,6908,690,calibration
43,6909,690,calibration
43,6980,698,calibration
43,6981,698,calibration
43,6982,698,calibration
43,6983,698,calibration
43,6984,698,calibration
43,6985,698,calibration
43,6986,698,calibration
43,6987,698,calibration
43,6988,698,calibration
43,6989,698,calibration
43,7010,701,calibration
43,7011,701,calibration
43,7012,701,calibration
43,7013,701,calibration
43,7014,701,calibration
43,7015,701,calibration
43,7016,701,calibration
43,7017,701,calibration
43,7018,701,calibration
43,7019,701,calibration
43,7020,702,calibration
43,7021,702,calibration
43,7022,702,calibration
43,7023,702,calibration
43,7024,702,calibration
43,7025,702,calibration
43,7026,702,calibration
43,7027,702,calibration
43,7028,702,calibration
43,7029,702,calibration
43,7070,707,calibration
43,7071,707,calibration
43,7072,707,calibration
43,7073,707,calibration
43,7074,707,calibration
43,7075,707,calibration
43,7076,707,calibration
43,7077,707,calibration
43,7078,707,calibration
43,7079,707,calibration
43,7160,716,calibration
43,7161,716,calibration
43,7162,716,calibration
43,7163,716,calibration
43,7164,716,calibration
43,7165,716,calibration
43,7166,716,calibration
43,7167,716,calibration
43,7168,716,calibration
43,7169,716,calibration
